Call Tree,Time (ms),Own Time (ms),Level
HtmlConverter.java:54 au.com.cgu.document.converter.service.HtmlConverter.isOddNumberOfPages(PD4ML:ConversionDetails),904,0,36
HtmlConverter.java:62 au.com.cgu.document.converter.service.HtmlConverter.getNumberOfPagesToBeRendered(PD4ML:ConversionDetails),904,0,37
HtmlConverter.java:75 au.com.cgu.document.converter.service.HtmlConverter.render(PD4ML:ConversionDetails),904,0,38
HtmlConverter.java:44 org.zefer.pd4ml.PD4ML.render(StringReader:OutputStream),904,0,39
org.zefer.pd4ml.PD4ML.o00000(),904,0,40
org.zefer.html.doc.PD4MLHtmlParser.buildDocument(),483,15,41
org.zefer.html.doc.t.<init>(r:HashMap:f:String:Document:db),218,0,42
org.zefer.html.doc.o.for(String),218,0,43
org.zefer.html.doc.o.õ00000(String),218,0,44
org.zefer.cache.ResourceCache.getFontMetrics(String[]:int:int:boolean:String),202,0,45
org.zefer.font.c.<init>(String[]:int:int:String:boolean:boolean:String),171,0,46
org.zefer.font.d.o00000(String:String[]:int:int:boolean:boolean),93,0,47
org.zefer.font.d.o00000(String:String:int:int:boolean:d$_b),93,0,48
java.awt.Font.createFont(int:InputStream),93,93,49
java.awt.Toolkit.getDefaultToolkit(),62,62,47
sun.awt.windows.WToolkit.getFontMetrics(Font),15,15,47
java.awt.FontMetrics.<clinit>(),31,31,46
org.zefer.html.doc.o.o00000(String:String),15,15,45
org.zefer.html.doc.PD4MLHtmlParser.o00000(f:f:Stack),93,0,42
org.zefer.html.doc.css.c.o00000(f:String:String:Stack:HashMap:String),78,62,43
com.steadystate.css.parser.selectors.ConditionalSelectorImpl.toString(),15,0,44
ConditionalSelectorImpl.java:61 com.steadystate.css.parser.selectors.ClassConditionImpl.toString(),15,15,45
ClassConditionImpl.java:65,15,15,46
org.zefer.html.doc.css.e.o00000(f:HashMap:d:double),15,0,43
org.zefer.html.doc.css.e.o00000(String:d:double),15,0,44
org.zefer.html.doc.css.e.o00000(String:d:double:boolean),15,0,45
org.zefer.html.doc.css.d.o00000(String),15,0,46
com.steadystate.css.parser.SACParser.parsePropertyValue(InputSource),15,0,47
SACParser.java:112 com.steadystate.css.parser.SACParser.expr(),15,0,48
SACParser.java:1957 com.steadystate.css.parser.SACParser.term(LexicalUnit),15,0,49
SACParser.java:2047 com.steadystate.css.parser.SACParser.jj_ntk(),15,0,50
SACParser.java:2833 com.steadystate.css.parser.SACParserTokenManager.getNextToken(),15,0,51
SACParserTokenManager.java:4212 com.steadystate.css.parser.SACParserTokenManager.jjMoveStringLiteralDfa0_0(),15,0,52
SACParserTokenManager.java:237 com.steadystate.css.parser.SACParserTokenManager.jjMoveNfa_0(int:int),15,0,53
SACParserTokenManager.java:4002 com.steadystate.css.parser.ASCII_CharStream.readChar(),15,0,54
ASCII_CharStream.java:184 com.steadystate.css.parser.ASCII_CharStream.FillBuff(),15,15,55
ASCII_CharStream.java:111,15,15,56
org.apache.catalina.loader.WebappClassLoader.loadClass(String),46,46,42
org.zefer.html.doc.css.c.o00000(String:URL:boolean),46,0,42
org.zefer.html.doc.css.c.o00000(b),31,0,43
org.zefer.html.doc.css.c.o00000(b:Selector),31,0,44
org.zefer.html.doc.css.c.o00000(Selector),31,0,45
com.steadystate.css.parser.selectors.DirectAdjacentSelectorImpl.toString(),31,31,46
DirectAdjacentSelectorImpl.java:65,31,31,47
org.zefer.html.doc.css.d.Ò00000(InputSource),15,0,43
com.steadystate.css.parser.SACParser.parseStyleSheet(InputSource),15,0,44
SACParser.java:58 com.steadystate.css.parser.SACParser.styleSheet(),15,0,45
SACParser.java:157 com.steadystate.css.parser.SACParser.styleSheetRuleList(),15,0,46
SACParser.java:269 com.steadystate.css.parser.SACParser.styleRule(),15,0,47
SACParser.java:1266 com.steadystate.css.parser.SACParser.selectorList(),15,0,48
SACParser.java:1341 com.steadystate.css.parser.SACParser.selector(),15,0,49
SACParser.java:1394 com.steadystate.css.parser.SACParser.jj_2_2(int),15,0,50
SACParser.java:2496 com.steadystate.css.parser.SACParser.jj_3_2(),15,0,51
SACParser.java:2533 com.steadystate.css.parser.SACParser.jj_3R_69(),15,0,52
SACParser.java:2509 com.steadystate.css.parser.SACParser.jj_3R_73(),15,0,53
SACParser.java:2688 com.steadystate.css.parser.SACParser.jj_3R_76(),15,0,54
SACParser.java:2565 com.steadystate.css.parser.SACParser.jj_3R_80(),15,0,55
SACParser.java:2573 com.steadystate.css.parser.SACParser.jj_scan_token(int),15,15,56
SACParser.java:2807,15,15,57
org.zefer.html.doc.PD4MLHtmlParser.parse(int:String:boolean),46,0,42
org.zefer.html.parser.f.õO0000(),46,0,43
org.zefer.html.parser.f.oo0000(),46,0,44
org.zefer.html.parser.f.Ö00000(),31,0,45
org.zefer.html.parser.f.Õ00000(int),31,15,46
org.zefer.html.parser.f.float(),15,0,47
org.zefer.html.parser.f.Object(),15,0,48
org.zefer.html.parser.f.Ô00000(int),15,15,49
org.apache.catalina.loader.WebappClassLoader.loadClass(String),15,15,45
org.zefer.html.doc.o.o00000(r:HashMap:f:Document:db),15,0,42
org.zefer.html.doc.p.<init>(r:HashMap:f:Document:db),15,0,43
org.zefer.html.doc.ab.<init>(r:HashMap:f:Document:db),15,0,44
org.zefer.html.doc.g.<init>(r:HashMap:f:Document:db),15,0,45
org.zefer.html.doc.o.<init>(r:HashMap:f:Document:db),15,0,46
org.zefer.html.doc.o.o00000(String:String:boolean),15,0,47
org.zefer.html.doc.o.o00000(String:f:f),15,15,48
org.zefer.html.doc.PD4MLHtmlParser.<init>(Reader:URL:String:String:String:String:boolean:String:CookieManager:boolean:ResourceCache:ServletContext:double:boolean:Properties:boolean),124,0,41
org.zefer.html.doc.PD4MLHtmlParser.o00000(String:boolean:String:CookieManager:boolean:ResourceCache:ServletContext:String:String:String:double:boolean:Properties:boolean),124,0,42
org.zefer.html.doc.css.c.<clinit>(),93,0,43
org.zefer.html.doc.css.c.o00000(String:URL:boolean),62,0,44
org.zefer.html.doc.css.d.Ò00000(InputSource),46,0,45
com.steadystate.css.parser.SACParser.parseStyleSheet(InputSource),46,0,46
SACParser.java:58 com.steadystate.css.parser.SACParser.styleSheet(),46,0,47
SACParser.java:157 com.steadystate.css.parser.SACParser.styleSheetRuleList(),46,0,48
SACParser.java:269 com.steadystate.css.parser.SACParser.styleRule(),46,0,49
SACParser.java:1285 com.steadystate.css.parser.SACParser.declaration(),31,0,50
SACParser.java:1898 com.steadystate.css.parser.SACParser.expr(),31,0,51
SACParser.java:1957 com.steadystate.css.parser.SACParser.term(LexicalUnit),31,15,52
SACParser.java:2155 com.steadystate.css.parser.LexicalUnitImpl.<init>(LexicalUnit:short:String),15,15,53
LexicalUnitImpl.java:141,15,15,54
SACParser.java:2155,15,15,53
SACParser.java:1316 com.steadystate.css.parser.SACParser.declaration(),15,0,50
SACParser.java:1898 com.steadystate.css.parser.SACParser.expr(),15,0,51
SACParser.java:1957 com.steadystate.css.parser.SACParser.term(LexicalUnit),15,0,52
SACParser.java:2196 com.steadystate.css.parser.SACParser.jj_ntk(),15,0,53
SACParser.java:2833 com.steadystate.css.parser.SACParserTokenManager.getNextToken(),15,0,54
SACParserTokenManager.java:4212 com.steadystate.css.parser.SACParserTokenManager.jjMoveStringLiteralDfa0_0(),15,0,55
SACParserTokenManager.java:237 com.steadystate.css.parser.SACParserTokenManager.jjMoveNfa_0(int:int),15,15,56
SACParserTokenManager.java:567,15,15,57
org.zefer.html.doc.css.c.o00000(b),15,0,45
org.zefer.html.doc.css.c.o00000(b:Selector),15,0,46
org.zefer.html.doc.css.c.o00000(Selector),15,15,47
org.zefer.html.doc.css.c.<init>(ResourceCache:List:boolean:boolean:double),31,0,44
org.zefer.html.doc.css.c.<init>(ResourceCache:double),31,0,45
org.zefer.html.doc.css.d.<init>(double),31,0,46
com.steadystate.css.parser.SACParser.<init>(),31,0,47
SACParser.java:26 com.steadystate.css.parser.SACParser.<init>(CharStream),31,0,48
SACParser.java:2726 org.apache.catalina.loader.WebappClassLoader.loadClass(String),31,31,49
java.lang.Class.forName(String),31,15,43
Class.java (native) com.steadystate.css.parser.SACParser.<clinit>(),15,15,44
SACParser.java:2707,15,15,45
org.zefer.html.doc.Document.layout(int),93,0,41
org.zefer.html.doc.ab.o00000(b:int),93,0,42
org.zefer.html.doc.view.d.super(g:b:int),93,0,43
org.zefer.html.doc.ab.o00000(b:int),93,0,44
org.zefer.html.doc.view.d.super(g:b:int),93,0,45
org.zefer.html.doc.m.o00000(b:int),93,0,46
org.zefer.html.doc.m.Ò00000(b:int),93,31,47
org.zefer.html.doc.p.ÓØ0000(),46,0,48
org.zefer.html.doc.p.o00000(b:int),46,0,49
org.zefer.html.doc.ab.o00000(b:int),46,0,50
org.zefer.html.doc.ab.o00000(int:b),15,0,51
org.zefer.html.doc.ab.Stringnew(int),15,0,52
org.zefer.html.doc.ab.o00000(int:boolean),15,0,53
org.zefer.html.doc.view.h.Õ00000(int),15,15,54
org.zefer.html.doc.t.toString(),15,0,51
java.lang.StringBuffer.append(Object),15,15,52
org.zefer.html.doc.view.d.super(g:b:int),15,0,51
org.zefer.html.doc.m.o00000(b:int),15,0,52
org.zefer.html.doc.m.Ò00000(b:int),15,0,53
org.zefer.html.doc.p.õÒ0000(int),15,0,54
org.zefer.html.doc.p.o00000(b:int),15,0,55
org.zefer.html.doc.ab.o00000(b:int),15,0,56
org.zefer.html.doc.o.Öo0000(),15,15,57
org.zefer.html.doc.p.o00000(b:int),15,0,48
org.zefer.html.doc.ab.o00000(b:int),15,0,49
org.zefer.html.doc.view.d.super(g:b:int),15,0,50
org.zefer.html.doc.ab.o00000(b:int),15,15,51
org.zefer.pd4ml.pdf.PD4Device.dispose(),78,0,41
org.zefer.pd4ml.pdf.c.close(),78,0,42
org.zefer.pd4ml.pdf.c.float(),78,0,43
org.zefer.pd4ml.pdf.c.Õo0000(),46,0,44
org.zefer.pd4ml.pdf.e.o00000(String:int:boolean),46,0,45
org.zefer.html.doc.bidi.e.<init>(String:boolean),31,0,46
org.zefer.html.doc.bidi.e.super(int),31,0,47
org.zefer.html.doc.bidi.c.<clinit>(),31,31,48
java.lang.String.getBytes(String),15,15,46
org.zefer.pd4ml.pdf.c.OÒ0000(),31,0,44
org.zefer.pd4ml.pdf.c.ö00000(),31,0,45
org.zefer.pd4ml.pdf.c.public(int),31,15,46
org.zefer.font.TrueType.getOptimizedFontBytes(HashMap),15,0,47
org.zefer.font.f.Ø00000(),15,0,48
org.zefer.font.f.o00000(),15,0,49
org.zefer.font.f.o00000(String),15,0,50
org.zefer.font.TrueType.o00000(String:String),15,0,51
org.zefer.font.b.<clinit>(),15,15,52
org.zefer.html.doc.Document.paint(int:int:Rectangle:Graphics),46,0,41
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),46,0,42
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),46,0,43
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),46,0,44
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),46,0,45
org.zefer.html.doc.m.o00000(int:int:Rectangle:Graphics),46,0,46
org.zefer.html.doc.p.o00000(int:int:Rectangle:Graphics),31,0,47
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),31,0,48
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),31,0,49
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),31,0,50
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),31,0,51
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),31,0,52
org.zefer.html.doc.view.b.super(int:int:Rectangle:Graphics),31,0,53
org.zefer.pd4ml.pdf.PD4Device.setColor(Color),31,0,54
org.zefer.pd4ml.pdf.c.o00000(Color:boolean),31,0,55
java.lang.StringBuffer.append(float),31,31,56
org.zefer.html.doc.p.String(int:int:Rectangle:Graphics),15,0,47
org.zefer.html.doc.o.o00000(int:int:Graphics:int:int:int),15,0,48
org.zefer.html.doc.o.String(int:int:Graphics:Color:Color:Color:int:boolean),15,0,49
org.zefer.pd4ml.pdf.PD4Device.drawLine(int:int:int:int),15,0,50
org.zefer.pd4ml.pdf.c.Ò00000(int:int:int:int),15,0,51
org.zefer.pd4ml.pdf.c.o00000(int:int),15,0,52
java.math.BigDecimal.<init>(double),15,15,53
org.apache.catalina.loader.WebappClassLoader.loadClass(String),31,31,41
org.zefer.pd4ml.PD4ML.isDemoMode(),31,31,41
org.zefer.pd4ml.pdf.PD4Device.<init>(OutputStream:Dimension:Insets:Insets:int:int:Properties:int:boolean:boolean),15,0,41
org.zefer.pd4ml.pdf.c.<init>(OutputStream:boolean:Dimension:Insets:Properties:int:int:boolean),15,15,42
HtmlConverter.java:36 au.com.cgu.document.converter.service.HtmlConverter.render(PD4ML:ConversionDetails),218,0,35
HtmlConverter.java:44 org.zefer.pd4ml.PD4ML.render(StringReader:OutputStream),218,0,36
org.zefer.pd4ml.PD4ML.o00000(),218,0,37
org.zefer.html.doc.PD4MLHtmlParser.buildDocument(),140,0,38
org.zefer.html.doc.PD4MLHtmlParser.o00000(f:f:Stack),62,0,39
org.zefer.html.doc.css.e.o00000(f:HashMap:d:double),62,15,40
org.zefer.html.doc.css.e.o00000(String:d:double),46,0,41
org.zefer.html.doc.css.e.o00000(String:d:double:boolean),46,0,42
org.zefer.html.doc.css.d.o00000(String),46,0,43
com.steadystate.css.parser.SACParser.parsePropertyValue(InputSource),46,0,44
SACParser.java:112 com.steadystate.css.parser.SACParser.expr(),46,0,45
SACParser.java:1957 com.steadystate.css.parser.SACParser.term(LexicalUnit),46,0,46
SACParser.java:2196 com.steadystate.css.parser.SACParser.jj_ntk(),46,0,47
SACParser.java:2833 com.steadystate.css.parser.SACParserTokenManager.getNextToken(),46,0,48
SACParserTokenManager.java:4193 com.steadystate.css.parser.ASCII_CharStream.BeginToken(),46,0,49
ASCII_CharStream.java:129 com.steadystate.css.parser.ASCII_CharStream.readChar(),46,0,50
ASCII_CharStream.java:184 com.steadystate.css.parser.ASCII_CharStream.FillBuff(),46,0,51
ASCII_CharStream.java:107 java.io.StringReader.read(char[]:int:int),31,31,52
ASCII_CharStream.java:111 java.io.IOException.<init>(),15,15,52
org.zefer.html.doc.PD4MLHtmlParser.parse(int:String:boolean),62,0,39
org.zefer.html.parser.f.õO0000(),62,0,40
org.zefer.html.parser.f.oo0000(),62,0,41
org.zefer.html.parser.f.Ö00000(),62,0,42
org.zefer.html.parser.f.Õ00000(int),62,15,43
org.zefer.html.parser.f.float(),46,0,44
org.zefer.html.parser.f.Object(),46,0,45
org.zefer.html.parser.f.Ô00000(int),46,46,46
org.zefer.html.doc.css.c.o00000(String:URL:boolean),15,0,39
org.zefer.html.doc.css.d.Ò00000(InputSource),15,0,40
com.steadystate.css.parser.SACParser.parseStyleSheet(InputSource),15,0,41
SACParser.java:58 com.steadystate.css.parser.SACParser.styleSheet(),15,0,42
SACParser.java:157 com.steadystate.css.parser.SACParser.styleSheetRuleList(),15,0,43
SACParser.java:269 com.steadystate.css.parser.SACParser.styleRule(),15,0,44
SACParser.java:1266 com.steadystate.css.parser.SACParser.selectorList(),15,0,45
SACParser.java:1341 com.steadystate.css.parser.SACParser.selector(),15,0,46
SACParser.java:1394 com.steadystate.css.parser.SACParser.jj_2_2(int),15,0,47
SACParser.java:2496 com.steadystate.css.parser.SACParser.jj_3_2(),15,0,48
SACParser.java:2533 com.steadystate.css.parser.SACParser.jj_3R_69(),15,0,49
SACParser.java:2509 com.steadystate.css.parser.SACParser.jj_3R_73(),15,0,50
SACParser.java:2688 com.steadystate.css.parser.SACParser.jj_3R_76(),15,0,51
SACParser.java:2565 com.steadystate.css.parser.SACParser.jj_3R_80(),15,0,52
SACParser.java:2573 com.steadystate.css.parser.SACParser.jj_scan_token(int),15,15,53
SACParser.java:2807,15,15,54
org.zefer.html.doc.Document.paint(int:int:Rectangle:Graphics),46,0,38
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),46,0,39
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),46,0,40
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),46,0,41
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),46,0,42
org.zefer.html.doc.m.o00000(int:int:Rectangle:Graphics),46,0,43
org.zefer.html.doc.p.o00000(int:int:Rectangle:Graphics),46,0,44
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),46,0,45
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),46,0,46
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),31,0,47
org.zefer.html.doc.view.b.super(int:int:Rectangle:Graphics),31,0,48
org.zefer.pd4ml.pdf.PD4Device.setColor(Color),31,0,49
org.zefer.pd4ml.pdf.c.o00000(Color:boolean),31,0,50
java.lang.StringBuffer.append(float),31,31,51
org.zefer.html.doc.m.o00000(int:int:Rectangle:Graphics),15,0,47
org.zefer.html.doc.p.o00000(int:int:Rectangle:Graphics),15,0,48
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),15,0,49
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),15,0,50
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),15,0,51
org.zefer.html.doc.view.d.super(int:int:Rectangle:Graphics),15,0,52
org.zefer.html.doc.ab.o00000(int:int:Rectangle:Graphics),15,0,53
org.zefer.html.doc.o.for(String),15,0,54
org.zefer.html.doc.o.õ00000(String),15,0,55
java.lang.String.getBytes(String),15,15,56
org.zefer.html.doc.Document.layout(int),31,0,38
org.zefer.html.doc.ab.o00000(b:int),31,0,39
org.zefer.html.doc.view.d.super(g:b:int),31,0,40
org.zefer.html.doc.ab.o00000(b:int),31,0,41
org.zefer.html.doc.view.d.super(g:b:int),31,0,42
org.zefer.html.doc.m.o00000(b:int),31,0,43
org.zefer.html.doc.m.Ò00000(b:int),31,0,44
org.zefer.html.doc.p.o00000(b:int),15,0,45
org.zefer.html.doc.ab.o00000(b:int),15,0,46
org.zefer.html.doc.view.d.super(g:b:int),15,0,47
org.zefer.html.doc.m.o00000(b:int),15,0,48
org.zefer.html.doc.m.Ò00000(b:int),15,0,49
org.zefer.html.doc.p.o00000(b:int),15,0,50
org.zefer.html.doc.ab.o00000(b:int),15,0,51
org.zefer.html.doc.t.toString(),15,0,52
java.lang.StringBuffer.append(Object),15,0,53
String.java:2826 org.zefer.html.doc.css.c$_b.toString(),15,0,54
java.lang.StringBuffer.append(double),15,15,55
org.zefer.html.doc.p.ÓØ0000(),15,0,45
org.zefer.html.doc.p.o00000(b:int),15,0,46
org.zefer.html.doc.ab.o00000(b:int),15,15,47
HtmlConverter.java:34 au.com.cgu.document.converter.service.HtmlConverter.createConverter(ConversionDetails),31,0,35
HtmlConverter.java:80 org.zefer.pd4ml.PD4Constants.<clinit>(),15,0,36
org.apache.catalina.loader.WebappClassLoader.loadClass(String),15,15,37
HtmlConverter.java:80 org.zefer.pd4ml.PD4ML.<init>(),15,0,36
org.apache.catalina.loader.WebappClassLoader.loadClass(String),15,15,37
BaseDocumentGenerator.java:91 au.com.cgu.cudosui.sample.clean.service.ui.flow.main.nongui.document.common.BaseDocumentGenerator.storeSchedule(ConversionDetails:ByteArrayOutputStream),15,0,34
BaseDocumentGenerator.java:115 java.io.FileOutputStream.<init>(File),15,15,35
BaseDocumentGenerator.java:56 au.com.cgu.cudosui.sample.clean.service.ui.flow.main.nongui.document.common.BaseDocumentGenerator.generateContent(Map:String),202,0,33
BaseDocumentGenerator.java:73 au.com.cgu.cudos.document.generator.common.strategy.service.RichDocumentGenerator.generate(Map:String),202,0,34
RichDocumentGenerator.java:30 au.com.cgu.cudos.document.generator.simple.WrappedTextGenerator.generateDocument(WrappedTextDescriptor),202,0,35
